"Created Date","Changed Date",Name,Description,Keywords,Reference,Visible,Private,Schedule,Labels,"Marker Feeds",Category,"Marker Instance ID","Category ID","Marker ID",Latitude,Longitude
"2017-05-23 21:12:54","2017-06-12 16:55:28","Fix fence -C4C patio area (see image and description","The fence needs to go all the way to the building.",,,1,0,,,,"Completed Round #2",203464,19275,141893,40.004322,-105.265472
"2017-04-21 19:49:10","2017-06-12 16:55:32","wide white stripe crosswalks - see images description","Some crosswalks were added in the first round, many were not.",,,1,0,,,,"Completed Round #2",203465,19275,139188,40.004959,-105.263199
"2017-05-23 21:13:11","2017-06-12 21:35:19","Move street label over to right",,,,1,0,,,,"Completed Round #2",203555,19275,141897,40.001705,-105.261238
"2017-05-26 21:13:21","2017-06-12 21:35:24","sidewalk goes north, not curved to west - see images",,,,1,0,,,,"Completed Round #2",203556,19275,142250,40.002480,-105.261597
"2017-05-23 21:03:09","2017-06-12 21:35:28","Street medium should be red",,,,1,0,,,,"Completed Round #2",203557,19275,141806,40.007778,-105.256569
"2017-05-24 21:20:59","2017-06-12 21:35:33","Remove parking lot","This is just a dirt lot area and not a 'formal' parking lot.",,,1,0,,,,"Completed Round #2",203558,19275,142066,40.010876,-105.246696
"2017-05-23 21:02:53","2017-06-12 21:35:38","!MODEL - athletic field - not a parking lot (see description","Model fence. (see streetview) The area outside the practice building is not a parking lot but a grassy field. See photos for details.",,,1,0,,,,"Completed Round #2",203559,19275,141802,40.008965,-105.264870
"2017-05-23 21:06:52","2017-06-12 21:35:43","there are no lines on the field - see images",,,,1,0,,,,"Completed Round #2",203560,19275,141841,39.998039,-105.249329
"2017-05-23 21:04:38","2017-06-12 21:35:47","Creek continues through here",,,,1,0,,,,"Completed Round #2",203561,19275,141819,39.996651,-105.248421
"2017-05-23 21:13:47","2017-06-12 21:35:52","bike shelter is on red rocks - see image",,,,1,0,,,,"Completed Round #2",203562,19275,141900,39.998508,-105.249794
"2017-05-23 21:13:43","2017-06-12 21:35:57","bike racks on red rocks - see images",,,,1,0,,,,"Completed Round #2",203563,19275,141899,39.998577,-105.250290
"2017-05-23 21:12:50","2017-06-12 21:36:02","big rocks scattered about -see images",,,,1,0,,,,"Completed Round #2",203564,19275,141892,39.998451,-105.250694
"2017-05-23 21:12:59","2017-06-12 21:36:07","bike racks - see image",,,,1,0,,,,"Completed Round #2",203565,19275,141894,39.998817,-105.250717
"2017-05-23 21:13:16","2017-06-12 21:36:11","!MODEL: open area, not windows - see images",,,,1,0,,,,"Completed Round #2",203566,19275,141898,39.998592,-105.250481
"2017-05-23 21:13:07","2017-06-12 21:36:16","rocks and bushes - see images",,,,1,0,,,,"Completed Round #2",203567,19275,141896,39.998688,-105.250679
"2017-05-23 21:13:03","2017-06-12 21:36:21","!MODEL: big rocks and patio area, tables - see images",,,,1,0,,,,"Completed Round #2",203568,19275,141895,39.998829,-105.250565
"2017-05-23 21:12:01","2017-06-12 21:36:31","dirt areas - see images",,,,1,0,,,,"Completed Round #2",203569,19275,141887,39.998566,-105.251434
"2017-05-23 21:12:37","2017-06-12 21:36:35","!MODEL: rock wall -see images",,,,1,0,,,,"Completed Round #2",203570,19275,141889,39.998798,-105.251183
"2017-05-23 21:12:06","2017-06-12 21:36:40","!MODEL: stairs - see image",,,,1,0,,,,"Completed Round #2",203571,19275,141888,39.998604,-105.251198
"2017-05-23 21:12:46","2017-06-12 21:36:45","bike racks - see images",,,,1,0,,,,"Completed Round #2",203572,19275,141891,39.998596,-105.250954
"2017-05-23 21:11:53","2017-06-12 21:36:49","!MODEL: stairs - see images",,,,1,0,,,,"Completed Round #2",203573,19275,141885,39.998562,-105.251892
"2017-05-23 21:11:57","2017-06-12 21:36:54","patio area with windows - see images",,,,1,0,,,,"Completed Round #2",203574,19275,141886,39.998810,-105.252068
"2017-05-23 21:11:40","2017-06-12 21:36:59","benches on dirt - see images",,,,1,0,,,,"Completed Round #2",203575,19275,141882,39.998604,-105.252510
"2017-05-23 21:10:07","2017-06-12 21:37:04","views around this building - see images",,,,1,0,,,,"Completed Round #2",203576,19275,141873,39.998165,-105.251328
"2017-05-23 21:11:36","2017-06-12 21:37:09","!MODEL: black thing - see images",,,,1,0,,,,"Completed Round #2",203577,19275,141881,39.998055,-105.252739
"2017-05-23 21:11:32","2017-06-12 21:37:13","bike racks - see images",,,,1,0,,,,"Completed Round #2",203578,19275,141880,39.997997,-105.252708
"2017-05-23 21:14:13","2017-06-12 21:37:18","bike racks - see images",,,,1,0,,,,"Completed Round #2",203579,19275,141906,39.999195,-105.252670
"2017-05-23 21:14:08","2017-06-12 21:37:23","bike racks - see image",,,,1,0,,,,"Completed Round #2",203580,19275,141905,39.999481,-105.252655
"2017-05-23 21:13:51","2017-06-12 21:37:28","bike racks - see images",,,,1,0,,,,"Completed Round #2",203581,19275,141901,39.999485,-105.251724
"2017-05-23 21:13:56","2017-06-12 21:37:32","not grass in here - see images",,,,1,0,,,,"Completed Round #2",203582,19275,141902,39.999615,-105.251099
"2017-05-23 21:14:00","2017-06-12 21:37:37","sidewalk should line up more - see images",,,,1,0,,,,"Completed Round #2",203583,19275,141903,39.999634,-105.252121
"2017-05-23 21:14:04","2017-06-12 21:37:42","!MODEL: rock wall - see image",,,,1,0,,,,"Completed Round #2",203584,19275,141904,39.999672,-105.252129
"2017-05-23 21:08:27","2017-06-12 21:37:47","!MODEL: black thing - see images",,,,1,0,,,,"Completed Round #2",203585,19275,141857,39.997112,-105.251823
"2017-05-23 21:09:18","2017-06-12 21:37:51","!MODEL: covered area for bikes - see image",,,,1,0,,,,"Completed Round #2",203586,19275,141865,39.997017,-105.251869
"2017-05-23 21:07:14","2017-06-12 21:37:56","bushes rocks and tree - see images",,,,1,0,,,,"Completed Round #2",203587,19275,141846,39.996445,-105.250778
"2017-05-23 21:07:52","2017-06-12 21:38:01","square dirt areas for tree -see images",,,,1,0,,,,"Completed Round #2",203588,19275,141849,39.996422,-105.250542
"2017-05-23 21:09:01","2017-06-12 21:38:06","bike racks - see images",,,,1,0,,,,"Completed Round #2",203589,19275,141861,39.997147,-105.251358
"2017-05-23 21:08:53","2017-06-12 21:38:10","bike racks - see images",,,,1,0,,,,"Completed Round #2",203590,19275,141859,39.997017,-105.251167
"2017-05-23 21:08:31","2017-06-12 21:38:15","bike racks - see images",,,,1,0,,,,"Completed Round #2",203591,19275,141858,39.996899,-105.250961
"2017-05-23 21:08:01","2017-06-12 21:38:20","bike racks - see image",,,,1,0,,,,"Completed Round #2",203592,19275,141851,39.996433,-105.250175
"2017-05-23 21:08:05","2017-06-12 21:38:25","bike racks - see images",,,,1,0,,,,"Completed Round #2",203593,19275,141852,39.996330,-105.249992
"2017-05-23 21:04:46","2017-06-12 21:38:30","bike racks - see images",,,,1,0,,,,"Completed Round #2",203594,19275,141821,39.996193,-105.249771
"2017-05-23 21:08:09","2017-06-12 21:38:34","bike racks - see image",,,,1,0,,,,"Completed Round #2",203595,19275,141853,39.996197,-105.249771
"2017-05-23 21:07:57","2017-06-12 21:38:39","parking area for mopeds - see images",,,,1,0,,,,"Completed Round #2",203596,19275,141850,39.996536,-105.250343
"2017-06-06 16:06:30","2017-06-12 21:38:44","sidewalk should go up to door - not grass in front of door",,,,1,0,,,,"Completed Round #2",203597,19275,142923,39.996529,-105.249947
"2017-05-23 21:08:14","2017-06-12 21:38:48","!MODEL: concrete benches - see images",,,,1,0,,,,"Completed Round #2",203598,19275,141854,39.996487,-105.249985
"2017-05-23 21:08:57","2017-06-12 21:38:53","!MODEL: concrete benches - see images",,,,1,0,,,,"Completed Round #2",203599,19275,141860,39.997066,-105.250961
"2017-05-23 21:09:06","2017-06-12 21:38:58","bushes and rocks - see images",,,,1,0,,,,"Completed Round #2",203600,19275,141862,39.997227,-105.251320
"2017-05-23 21:06:48","2017-06-12 21:39:03","!MODEL: rounded concrete walls - see images",,,,1,0,,,,"Completed Round #2",203601,19275,141840,39.997444,-105.249847
"2017-05-23 21:06:57","2017-06-12 21:39:07","bushes on dirt between wall and sidewalk - see images",,,,1,0,,,,"Completed Round #2",203602,19275,141842,39.997250,-105.250015
"2017-05-23 21:07:10","2017-06-12 21:39:12","bushes and rocks around sidewalk - see images",,,,1,0,,,,"Completed Round #2",203603,19275,141845,39.996834,-105.250435
"2017-05-23 21:04:59","2017-06-12 21:39:17","blue areas are dark gray - see images",,,,1,0,,,,"Completed Round #2",203604,19275,141823,39.995823,-105.249367
"2017-05-23 21:08:18","2017-06-12 21:39:26","bus shelter - see image",,,,1,0,,,,"Completed Round #2",203605,19275,141855,39.996704,-105.250648
"2017-05-23 21:07:06","2017-06-12 21:39:31","!MODEL: bus shelter - see images",,,,1,0,,,,"Completed Round #2",203606,19275,141844,39.996586,-105.250534
"2017-05-23 21:08:22","2017-06-12 21:39:36","benches - see image",,,,1,0,,,,"Completed Round #2",203607,19275,141856,39.996609,-105.250816
"2017-05-23 21:06:21","2017-06-12 21:39:40","rock pathway and bushes - see images and description","pathway and rocks on both sides, but not sure would be able to see it on the southwest edge of courtyard. Include images from both sides",,,1,0,,,,"Completed Round #2",203608,19275,141838,39.996731,-105.249390
"2017-05-23 21:05:55","2017-06-12 21:39:45","bushes on rocks - see images",,,,1,0,,,,"Completed Round #2",203609,19275,141832,39.996288,-105.249428
"2017-05-23 21:06:08","2017-06-12 21:39:50","bushes on rocks - see images",,,,1,0,,,,"Completed Round #2",203610,19275,141835,39.996677,-105.249168
"2017-05-23 21:06:40","2017-06-12 21:39:55","corner of building not so close to sidewalk - see images",,,,1,0,,,,"Completed Round #2",203611,19275,141839,39.996803,-105.249008
"2017-05-23 21:05:16","2017-06-12 21:40:00","bike racks - see images",,,,1,0,,,,"Completed Round #2",203612,19275,141827,39.996307,-105.249306
"2017-05-23 21:05:07","2017-06-12 21:40:05","bike racks - see images",,,,1,0,,,,"Completed Round #2",203613,19275,141825,39.996311,-105.249390
"2017-06-13 15:22:09","2017-06-13 15:22:09","Lot 306","SE of Regent Administrative Ctr.Payment required 7:30 a.m.&ndash;5 p.m., 7 days/week.ADA pay to park.",,,1,0,,,,Accessible,203684,20990,143371,40.003738,-105.266167
"2017-06-13 15:27:45","2017-06-13 15:27:45","Lot 540","W of Innovation Drive.Payment required 7:30 a.m.&ndash;5 p.m., 7 days/week.ADA pay to park.",540,,1,0,,,,Accessible,203687,20990,143373,40.009228,-105.248497
"2017-05-23 21:09:31","2017-06-13 16:18:53","!MODEL: Village center northeast edge - see images",,,,1,0,,,,"Completed Round #2",203701,19275,141868,39.997845,-105.251343
"2017-05-23 21:10:11","2017-06-13 16:18:58","!MODEL: Village center north edge - see images and descriptions","shots of courtyard are facing north",,,1,0,,,,"Completed Round #2",203702,19275,141874,39.998005,-105.251862
"2017-05-23 21:10:16","2017-06-13 16:19:03","courtyard area in transition - see images and description","not sure what this will end up looking like. Just areas with mud/dirt",,,1,0,,,,"Completed Round #2",203703,19275,141875,39.998047,-105.252174
"2017-05-23 21:07:23","2017-06-13 16:19:08","!MODEL:  New building - Village Center foot print (see image/description)","Photo attached shows the footprint of the building. Other markers so specific images.",,,1,0,,,,"Completed Round #2",203704,19275,141848,39.997704,-105.251717
"2017-05-23 21:09:54","2017-06-13 16:19:13","dirt bushes area - see images",,,,1,0,,,,"Completed Round #2",203705,19275,141870,39.997860,-105.251038
"2017-05-23 21:09:23","2017-06-13 16:19:17","!MODEL: Village center - east edge - see images",,,,1,0,,,,"Completed Round #2",203706,19275,141866,39.997623,-105.251274
"2017-05-23 21:09:10","2017-06-13 16:19:22","!MODEL: Village center S and SE edge - see images",,,,1,0,,,,"Completed Round #2",203707,19275,141863,39.997524,-105.251755
"2017-05-23 21:10:20","2017-06-13 16:19:27","!MODEL: Village center - north west edge",,,,1,0,,,,"Completed Round #2",203708,19275,141876,39.997715,-105.252213
"2017-05-23 21:10:29","2017-06-13 16:19:37","!MODEL: Village center southwest edge - see images",,,,1,0,,,,"Completed Round #2",203709,19275,141878,39.997478,-105.252129
"2017-05-26 21:13:16","2017-06-13 16:19:42","sidewalk here",,,,1,0,,,,"Completed Round #2",203710,19275,142249,40.002281,-105.261955
"2017-05-23 21:07:18","2017-06-13 16:19:47","!MODEL rock walls and benches - see images",,,,1,0,,,,"Completed Round #2",203711,19275,141847,39.996727,-105.250526
"2017-05-23 21:07:01","2017-06-13 16:19:51","pathway and bushes - see images",,,,1,0,,,,"Completed Round #2",203712,19275,141843,39.997070,-105.250206
"2017-05-23 21:06:17","2017-06-13 16:19:56","benches - see image",,,,1,0,,,,"Completed Round #2",203713,19275,141837,39.996750,-105.249458
"2017-03-31 18:21:59","2017-06-29 21:48:26","Power House","The Power House was built using sandstone in a Collegiate Gothic style similar to Macky Auditorium. It was retrofitted to be a cogeneration facility, using one source of fuel to generate two types of power. The Power House has been undergoing renovations as part of CU's campus utility system project, which aims to produce both steam and electrical power using natural gas, and to reduce carbon emissions.  Address 1100 18th Street  Nearest bus stopLocation: Colorado Ave &amp; 18th St Routes: 209/209GHopStampede",POWR,,1,0,,,,"Administrative Offices",203742,20986,136305,40.007580,-105.269264
"2017-03-31 18:21:47","2017-06-29 15:56:30","Police and Parking Services","This building is home to police and parking administration, business, events, facilities maintenance, information technology, communications, enforcement, transportation options, and field operations.  Address 1050 Regent Drive  Nearest bus Colorado Ave and 28th St Nearside 209/209G http://www3.rtd-denver.com/schedules/getSchedule.action?runboardId=162&amp;routeType=11&amp;routeId=209&amp;serviceType=3 J http://www3.rtd-denver.com/schedules/getSchedule.action?runboardId=162&amp;routeType=12&amp;routeId=J&amp;serviceType=3 Stampede http://www3.rtd-denver.com/schedules/getSchedule.action?runboardId=162&amp;routeType=11&amp;routeId=STMP&amp;serviceType=3",PDPS,,1,0,,,,"Health & Safety",203743,21002,136302,40.006798,-105.261078
"2017-03-31 18:28:58","2017-06-29 21:49:20","University Memorial Center (UMC)","Known as the campus ?living room,? thousands of people visit the University Memorial Center (UMC) every day to grab a bite to eat, enjoy free entertainment, shop the retail stores, study with free wireless Internet or just hang out.  With a wide variety of student services and student group offices in the building and active student governance, the UMC is an exciting center for activism and community interaction. As a designated multicultural center, we celebrate diversity through food, dance, art, music and the free exchange of ideas.    The UMC is leading the charge for sustainable practices on the CU campus. In addition to ongoing recycling and renewable energy programs, the UMC was awarded CU Boulder?s first LEED Silver Certification.  Address1669 Euclid Avenue  Nearest bus stopLocation: Euclid ave &amp; 18th Street Routes: 209/209GFlex HopStampede",UMC,,1,0,,,,"Lactation rooms",203744,21004,136336,40.006908,-105.271484
"2017-03-31 18:24:55","2017-06-13 17:19:57","Transportation Center and Annex","Transportation services including leasing and campus bus operations are housed here.  Address 3205 Marine Street  Nearest bus Marine Street &amp; 30th Street Stampede http://www3.rtd-denver.com/schedules/getSchedule.action?runboardId=162&amp;routeType=11&amp;routeId=STMP&amp;serviceType=3",TRAN,,1,0,,,,"Administrative Offices",203745,20986,136332,40.014057,-105.251129
"2017-05-23 20:56:19","2017-06-13 17:42:49","CASE Building construction",,,,1,0,,,,"Academic & Research",203760,2732,141757,40.006462,-105.270363
"2017-05-23 20:56:27","2017-06-13 18:53:38","Engineering Building - south end",,,,1,0,,,,"Academic & Research",203781,2732,141759,40.006489,-105.262802
"2017-06-13 18:54:10","2017-06-22 16:27:02","Main campus residence walkway",,,,1,0,,,,"Safe Walking Routes",203783,22036,143407,40.006432,-105.267647
"2017-06-13 18:54:14","2017-06-13 18:54:14","Broadway bike path",,,,1,0,,,,"Safe Walking Routes",203784,22036,143408,40.006924,-105.270195
"2017-06-13 18:54:18","2017-06-13 18:54:18","Engine Alley",,,,1,0,,,,"Safe Walking Routes",203785,22036,143409,40.008358,-105.272507
"2017-06-13 20:31:15","2017-06-22 19:52:41","Lot 560","Permit required 7:30 a.m.&ndash;5 p.m., M&ndash;F.ADA parking.OverflowEast Campus (EC) Zone: Use permit interchangeably in lots 560 and 567",,,1,0,,,,Accessible,203842,20990,143449,40.011887,-105.252296
"2017-03-31 18:14:31","2017-06-13 20:42:46","Jennie Smoly Caruthers Biotec Building","The Jennie Smoly Caruthers Biotechnology Building is a 330,000 square foot research and teaching facility. It houses faculty, staff and students from the Biofrontiers Institute, the department of Chemical and Biological Engineering, and the Division of Biochemistry.  Address 3415 Colorado Avenue  Nearest bus stopLocation: Colorado Ave &amp; 33rd Route: StampedeDepartmentsBioFrontiers InstituteBiophysicsChemical and Biological EngineeringBiochemistry",BIOT,,1,0,,,,"Dining & Shopping",203846,20988,136272,40.008541,-105.249092
"2017-06-13 21:23:02","2017-06-22 19:57:17","Lot 380","Permit required 7:30 a.m.&ndash;5 p.m., M&ndash;F. Pay weeknights after 5 p.m. Saturdays and Sundays. ADA parking.OverflowLots 136, 139.",,,1,0,,,,Accessible,203895,20990,143496,40.009899,-105.271461
"2017-06-13 21:23:15","2017-06-22 19:54:01","Lot 308","Permit required 7:30 a.m.&ndash;5 p.m., M&ndash;F. ADA parking.OverflowRegent (RG) Zone: Use permit interchangeably in lots 436, 491.",308,,1,0,,,,Accessible,203896,20990,143497,40.003765,-105.265022
"2017-03-31 18:48:49","2017-06-13 21:23:20","Lot 434","Permit required at all times.OverflowRegent (RG) Zone: Use permit interchangeably in lots 436, 491.","434,ADA",,1,0,,,,"Multi-use permit",203897,20991,136476,40.006512,-105.262161
"2017-06-13 21:23:24","2017-06-22 19:54:54","Lot 434","Payment required 7:30 a.m.&ndash;5 p.m., 7 days/week.ADA pay to park. ",,,1,0,,,,Accessible,203898,20990,143498,40.006622,-105.261734
"2017-06-14 19:52:41","2017-06-14 19:52:41","Parking Lot 265 - repaving lot closed ",,,,1,0,,,,"Construction Zones",204033,21574,143590,40.011463,-105.274139
"2017-06-14 19:52:41","2017-06-14 19:52:41","Parking Lot 265 - repaving lot closed ",,,,1,0,,,,"Multi-use permit",204034,20991,143590,40.011463,-105.274139
"2017-05-24 20:39:26","2017-06-14 20:45:35","Lot 243","Payment required at all times.","243,ADA",,1,0,,,,"Short-term Pay",204035,20992,142058,40.010170,-105.272507
"2017-06-15 14:55:44","2017-06-15 14:55:44","Lot 408","Permit required at all times.OverflowLot 308.",408,,1,0,,,,"Multi-use permit",204093,20991,143639,40.003296,-105.262825
"2017-03-31 18:30:30","2017-06-15 14:55:53","Lot 437","Permit required at all times.OverflowRegent (RG) Zone: Use permit interchangeably in lots 436, 491.",437,,1,0,,,,"Multi-use permit",204094,20991,136359,40.008705,-105.261719
